date,product,sku,quantity,category,cost_price,selling_price
2023-08-16,Lucky Me Pancit Canton,PNT-LMC-55G,15,Pantry,10.00,14.00
2023-08-16,Century Tuna Flakes in Oil,CAN-CTF-155,2,Canned Goods,38.00,48.00
2023-08-16,Nescafé 3-in-1 Original,BEV-N3N-01,7,Beverages,5.00,7.00
2023-08-16,San Miguel Pale Pilsen 330ml,BEV-SMB-330,5,Grocery > Canned Goods > Fish > Sardines in Tomato Sauce,50.00,65.00
2023-08-16,Coca-Cola 1.5L,BEV-CCR-15L,8,Beverages,55.00,70.00
2023-08-16,Milo Powdered Drink 33g Sachet,BEV-MIL-33,5,Beverages,6.00,9.00
2023-08-16,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,6,Beverages,6.00,9.00
2023-08-16,Sky Flakes Crackers,SNK-SKF-01,6,Snacks,8.00,12.00
2023-08-16,Chippy Barbecue 110g,SNK-CHP-110,4,Snacks,12.00,18.00
2023-08-16,Surf Detergent Powder 65g,HSH-SRF-65,4,Household,6.00,9.00
2023-08-16,Safeguard Soap 90g,BDY-SFG-90,4,Body Care,22.00,30.00
2023-08-16,Colgate Toothpaste 150g,BDY-COL-150,4,Body Care,55.00,72.00
2023-08-16,Palmolive Shampoo Sachet,BDY-PLM-01,6,Body Care,5.00,8.00
2023-08-16,Datu Puti Soy Sauce 385ml,CON-DTP-385,6,Condiments,18.00,25.00
2023-08-16,Bear Brand Powdered Milk 320g,DRY-BBM-320,4,Dairy,70.00,90.00
2023-08-16,Pandesal 10pcs,BKY-PDS-10,11,Bakery,45.00,60.00
2023-08-16,Fresh Eggs Tray 30s,FRS-EGG-30,4,Fresh,210.00,260.00
2023-08-16,CDO Hotdog 1kg,FRS-HTD-1K,3,Fresh,180.00,230.00
2023-08-17,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,6,Pantry,60.00,75.00
2023-08-17,Lucky Me Pancit Canton,PNT-LMC-55G,14,Pantry,10.00,14.00
2023-08-17,Argentina Corned Beef 175g,CAN-ACB-175,3,Canned Goods,45.00,55.00
2023-08-17,Century Tuna Flakes in Oil,CAN-CTF-155,3,Canned Goods,38.00,48.00
2023-08-17,Nescafé 3-in-1 Original,BEV-N3N-01,7,Beverages,5.00,7.00
2023-08-17,San Miguel Pale Pilsen 330ml,BEV-SMB-330,10,Beverages,50.00,65.00
2023-08-17,Coca-Cola 1.5L,BEV-CCR-15L,6,Beverages,55.00,70.00
2023-08-17,Milo Powdered Drink 33g Sachet,BEV-MIL-33,9,Beverages,6.00,9.00
2023-08-17,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,9,Beverages,6.00,9.00
2023-08-17,Sky Flakes Crackers,SNK-SKF-01,3,Snacks,8.00,12.00
2023-08-17,Chippy Barbecue 110g,SNK-CHP-110,4,Snacks,12.00,18.00
2023-08-17,Safeguard Soap 90g,BDY-SFG-90,2,Body Care,22.00,30.00
2023-08-17,Colgate Toothpaste 150g,BDY-COL-150,3,Body Care,55.00,72.00
2023-08-17,Palmolive Shampoo Sachet,BDY-PLM-01,6,Body Care,5.00,8.00
2023-08-17,Datu Puti Soy Sauce 385ml,CON-DTP-385,5,Condiments,18.00,25.00
2023-08-17,Bear Brand Powdered Milk 320g,DRY-BBM-320,6,Dairy,70.00,90.00
2023-08-17,Pandesal 10pcs,BKY-PDS-10,9,Bakery,45.00,60.00
2023-08-17,Fresh Eggs Tray 30s,FRS-EGG-30,3,Fresh,210.00,260.00
2023-08-17,CDO Hotdog 1kg,FRS-HTD-1K,7,Fresh,180.00,230.00
2023-08-18,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,7,Pantry,60.00,75.00
2023-08-18,Lucky Me Pancit Canton,PNT-LMC-55G,17,Pantry,₱10.00,14.00
2023-08-18,Argentina Corned Beef 175g,CAN-ACB-175,1,Canned Goods,45.00,55.00
2023-08-18,Century Tuna Flakes in Oil,CAN-CTF-155,6,Canned Goods,38.00,48.00
2023-08-18,Nescafé 3-in-1 Original,BEV-N3N-01,13,Beverages,5.00,7.00
2023-08-18,San Miguel Pale Pilsen 330ml,BEV-SMB-330,10,Beverages,50.00,65.00
2023-08-18,Coca-Cola 1.5L,BEV-CCR-15L,7,Beverages,55.00,70.00
2023-08-18,Milo Powdered Drink 33g Sachet,BEV-MIL-33,18,Beverages,6.00,9.00
2023-08-18,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,17,Beverages,6.00,9.00
2023-08-18,Sky Flakes Crackers,SNK-SKF-01,10,Snacks,8.00,12.00
2023-08-18,Chippy Barbecue 110g,SNK-CHP-110,6,Snacks,12.00,18.00
2023-08-18,Surf Detergent Powder 65g,HSH-SRF-65,14,Household,6.00,9.00
2023-08-18,Safeguard Soap 90g,BDY-SFG-90,12,Body Care,22.00,30.00
2023-08-18,Colgate Toothpaste 150g,BDY-COL-150,3,Body Care,55.00,72.00
2023-08-18,Palmolive Shampoo Sachet,BDY-PLM-01,5,Body Care,5.00,8.00
2023-08-18,Datu Puti Soy Sauce 385ml,CON-DTP-385,6,Condiments,18.00,25.00
2023-08-18,Bear Brand Powdered Milk 320g,DRY-BBM-320,3,Dairy,70.00,90.00
2023-08-18,Pandesal 10pcs,BKY-PDS-10,17,Bakery,45.00,60.00
2023-08-18,Fresh Eggs Tray 30s,FRS-EGG-30,5,Fresh,210.00,260.00
2023-08-18,CDO Hotdog 1kg,FRS-HTD-1K,3,Fresh,180.00,230.00
2023-08-19,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,10,Pantry,60.00,75.00
2023-08-19,Lucky Me Pancit Canton,PNT-LMC-55G,19,Pantry,10.00,14.00
2023-08-19,Argentina Corned Beef 175g,CAN-ACB-175,5,Canned Goods,45.00,55.00
2023-08-19,Century Tuna Flakes in Oil,CAN-CTF-155,9,Canned Goods,38.00,48.00
2023-08-19,Nescafé 3-in-1 Original,BEV-N3N-01,12,Beverages,5.00,7.00
2023-08-19,San Miguel Pale Pilsen 330ml,BEV-SMB-330,9,Beverages,50.00,65.00
2023-08-19,Coca-Cola 1.5L,BEV-CCR-15L,11,Beverages,55.00,70.00
2023-08-19,Milo Powdered Drink 33g Sachet,BEV-MIL-33,14,Beverages,6.00,9.00
2023-08-19,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,3,Beverages,6.00,9.00
2023-08-19,Sky Flakes Crackers,SNK-SKF-01,13,Snacks,8.00,12.00
2023-08-19,Chippy Barbecue 110g,SNK-CHP-110,11,Snacks,12.00,18.00
2023-08-19,Surf Detergent Powder 65g,HSH-SRF-65,3,Household,6.00,9.00
2023-08-19,Safeguard Soap 90g,BDY-SFG-90,7,Body Care,22.00,30.00
2023-08-19,Colgate Toothpaste 150g,BDY-COL-150,7,Body Care,55.00,72.00
2023-08-19,Palmolive Shampoo Sachet,BDY-PLM-01,5,Body Care,5.00,8.00
2023-08-19,Datu Puti Soy Sauce 385ml,CON-DTP-385,7,Condiments,18.00,25.00
2023-08-19,Bear Brand Powdered Milk 320g,DRY-BBM-320,2,Dairy,70.00,90.00
2023-08-19,Pandesal 10pcs,BKY-PDS-10,10,Bakery,45.00,60.00
2023-08-19,Fresh Eggs Tray 30s,FRS-EGG-30,9,Fresh,210.00,260.00
2023-08-19,CDO Hotdog 1kg,FRS-HTD-1K,3,Fresh,180.00,230.00
2023-08-20,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,3,Pantry,60.00,75.00
2023-08-20,Lucky Me Pancit Canton,PNT-LMC-55G,15,Pantry,10.00,14.00
2023-08-20,Argentina Corned Beef 175g,CAN-ACB-175,1,Canned Goods,45.00,55.00
2023-08-20,Century Tuna Flakes in Oil,CAN-CTF-155,4,Canned Goods,38.00,48.00
2023-08-20,Nescafé 3-in-1 Original,BEV-N3N-01,5,Beverages,5.00,7.00
2023-08-20,San Miguel Pale Pilsen 330ml,BEV-SMB-330,8,Beverages,50.00,65.00
2023-08-20,Coca-Cola 1.5L,BEV-CCR-15L,9,Beverages,55.00,70.00
2023-08-20,Milo Powdered Drink 33g Sachet,BEV-MIL-33,6,Beverages,6.00,9.00
2023-08-20,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,11,Beverages,6.00,9.00
2023-08-20,Sky Flakes Crackers,SNK-SKF-01,7,Snacks,8.00,12.00
2023-08-20,Chippy Barbecue 110g,SNK-CHP-110,6,Snacks,12.00,18.00
2023-08-20,Surf Detergent Powder 65g,HSH-SRF-65,9,Household,6.00,9.00
2023-08-20,Safeguard Soap 90g,BDY-SFG-90,15,Body Care,22.00,30.00
2023-08-20,Colgate Toothpaste 150g,BDY-COL-150,7,Body Care,55.00,72.00
2023-08-20,Palmolive Shampoo Sachet,BDY-PLM-01,11,Body Care,5.00,8.00
2023-08-20,Datu Puti Soy Sauce 385ml,CON-DTP-385,3,Condiments,18.00,25.00
2023-08-20,Bear Brand Powdered Milk 320g,DRY-BBM-320,4,Dairy,70.00,90.00
2023-08-20,Pandesal 10pcs,BKY-PDS-10,15,Bakery,45.00,60.00
2023-08-20,Fresh Eggs Tray 30s,FRS-EGG-30,2,Fresh,210.00,260.00
2023-08-20,CDO Hotdog 1kg,FRS-HTD-1K,4,Fresh,180.00,230.00
2023-08-21,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,4,Pantry,60.00,75.00
2023-08-21,Lucky Me Pancit Canton,PNT-LMC-55G,11,Pantry,10.00,14.00
2023-08-21,Argentina Corned Beef 175g,CAN-ACB-175,4,Canned Goods,45.00,55.00
2023-08-21,Century Tuna Flakes in Oil,CAN-CTF-155,2,Canned Goods,38.00,48.00
2023-08-21,Nescafé 3-in-1 Original,BEV-N3N-01,4,Beverages,5.00,7.00
2023-08-21,San Miguel Pale Pilsen 330ml,BEV-SMB-330,5,Beverages,50.00,65.00
2023-08-21,Coca-Cola 1.5L,BEV-CCR-15L,4,Beverages,55.00,70.00
2023-08-21,Milo Powdered Drink 33g Sachet,BEV-MIL-33,6,Beverages,6.00,9.00
2023-08-21,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,7,Beverages,6.00,9.00
2023-08-21,Sky Flakes Crackers,SNK-SKF-01,5,Snacks,8.00,12.00
2023-08-21,Chippy Barbecue 110g,SNK-CHP-110,6,Snacks,12.00,18.00
2023-08-21,Surf Detergent Powder 65g,HSH-SRF-65,3,Household,6.00,9.00
2023-08-21,Safeguard Soap 90g,BDY-SFG-90,6,Body Care,22.00,30.00
2023-08-21,Colgate Toothpaste 150g,BDY-COL-150,4,Body Care,55.00,72.00
2023-08-21,Palmolive Shampoo Sachet,BDY-PLM-01,3,Body Care,5.00,8.00
2023-08-21,Datu Puti Soy Sauce 385ml,CON-DTP-385,2,Condiments,18.00,25.00
2023-08-21,Pandesal 10pcs,BKY-PDS-10,3,Bakery,45.00,60.00
2023-08-21,Fresh Eggs Tray 30s,FRS-EGG-30,4,Fresh,210.00,260.00
2023-08-21,CDO Hotdog 1kg,FRS-HTD-1K,7,Fresh,180.00,230.00
2023-08-22,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,2,Pantry,60.00,75.00
2023-08-22,Lucky Me Pancit Canton,PNT-LMC-55G,14,Pantry,10.00,14.00
2023-08-22,Argentina Corned Beef 175g,CAN-ACB-175,2,Canned Goods,45.00,55.00
2023-08-22,Century Tuna Flakes in Oil,CAN-CTF-155,3,Canned Goods,38.00,48.00
2023-08-22,Nescafé 3-in-1 Original,BEV-N3N-01,9,Beverages,5.00,7.00
2023-08-22,San Miguel Pale Pilsen 330ml,BEV-SMB-330,5,Beverages,50.00,65.00
2023-08-22,Coca-Cola 1.5L,BEV-CCR-15L,3,Beverages,55.00,70.00
2023-08-22,Milo Powdered Drink 33g Sachet,BEV-MIL-33,5,Beverages,6.00,9.00
2023-08-22,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,5,Beverages,6.00,9.00
2023-08-22,Sky Flakes Crackers,SNK-SKF-01,6,Snacks,8.00,12.00
2023-08-22,Chippy Barbecue 110g,SNK-CHP-110,8,Snacks,12.00,18.00
2023-08-22,Surf Detergent Powder 65g,HSH-SRF-65,3,Household,6.00,9.00
2023-08-22,Safeguard Soap 90g,BDY-SFG-90,7,Body Care,22.00,30.00
2023-08-22,Colgate Toothpaste 150g,BDY-COL-150,3,Body Care,55.00,72.00
2023-08-22,Palmolive Shampoo Sachet,BDY-PLM-01,9,Body Care,5.00,8.00
2023-08-22,Datu Puti Soy Sauce 385ml,CON-DTP-385,3,Condiments,18.00,25.00
2023-08-22,Bear Brand Powdered Milk 320g,DRY-BBM-320,6,Dairy,70.00,90.00
2023-08-22,Pandesal 10pcs,BKY-PDS-10,9,Bakery,45.00,60.00
2023-08-22,Fresh Eggs Tray 30s,FRS-EGG-30,6,Fresh,210.00,260.00
2023-08-22,CDO Hotdog 1kg,FRS-HTD-1K,4,Fresh,180.00,230.00
2023-08-23,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,7,Pantry,60.00,75.00
2023-08-23,Lucky Me Pancit Canton,PNT-LMC-55G,13,Pantry,10.00,14.00
2023-08-23,Century Tuna Flakes in Oil,CAN-CTF-155,4,Canned Goods,38.00,48.00
2023-08-23,Nescafé 3-in-1 Original,BEV-N3N-01,10,Beverages,5.00,7.00
2023-08-23,San Miguel Pale Pilsen 330ml,BEV-SMB-330,8,Beverages,50.00,65.00
2023-08-23,Coca-Cola 1.5L,BEV-CCR-15L,4,Beverages,55.00,70.00
2023-08-23,Milo Powdered Drink 33g Sachet,BEV-MIL-33,6,Beverages,6.00,9.00
2023-08-23,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,7,Beverages,6.00,9.00
2023-08-23,Sky Flakes Crackers,SNK-SKF-01,6,Snacks,8.00,12.00
2023-08-23,Chippy Barbecue 110g,SNK-CHP-110,4,Snacks,12.00,18.00
2023-08-23,Surf Detergent Powder 65g,HSH-SRF-65,1,Household,6.00,9.00
2023-08-23,Safeguard Soap 90g,BDY-SFG-90,2,Body Care,22.00,30.00
2023-08-23,Colgate Toothpaste 150g,BDY-COL-150,2,Body Care,55.00,72.00
2023-08-23,Palmolive Shampoo Sachet,BDY-PLM-01,7,Body Care,5.00,8.00
2023-08-23,Datu Puti Soy Sauce 385ml,CON-DTP-385,3,Condiments,18.00,25.00
2023-08-23,Bear Brand Powdered Milk 320g,DRY-BBM-320,1,Dairy,70.00,90.00
2023-08-23,Pandesal 10pcs,BKY-PDS-10,10,Bakery,45.00,60.00
2023-08-23,Fresh Eggs Tray 30s,FRS-EGG-30,2,Fresh,210.00,260.00
2023-08-23,CDO Hotdog 1kg,FRS-HTD-1K,2,Fresh,180.00,230.00
2023-08-24,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,7,Pantry,60.00,75.00
2023-08-24,Lucky Me Pancit Canton,PNT-LMC-55G,15,Pantry,10.00,14.00
2023-08-24,Argentina Corned Beef 175g,CAN-ACB-175,5,Canned Goods,45.00,55.00
2023-08-24,Century Tuna Flakes in Oil,CAN-CTF-155,5,Canned Goods,38.00,48.00
2023-08-24,Nescafé 3-in-1 Original,BEV-N3N-01,11,Beverages,5.00,7.00
2023-08-24,San Miguel Pale Pilsen 330ml,BEV-SMB-330,5,Beverages,50.00,65.00
2023-08-24,Coca-Cola 1.5L,BEV-CCR-15L,4,Beverages,55.00,70.00
2023-08-24,Milo Powdered Drink 33g Sachet,BEV-MIL-33,12,Beverages,6.00,9.00
2023-08-24,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,12,Beverages,6.00,9.00
2023-08-24,Sky Flakes Crackers,SNK-SKF-01,6,Snacks,8.00,12.00
2023-08-24,Chippy Barbecue 110g,SNK-CHP-110,6,Snacks,12.00,18.00
2023-08-24,Surf Detergent Powder 65g,HSH-SRF-65,4,Household,6.00,9.00
2023-08-24,Safeguard Soap 90g,BDY-SFG-90,5,Body Care,22.00,30.00
2023-08-24,Colgate Toothpaste 150g,BDY-COL-150,6,Body Care,55.00,72.00
2023-08-24,Palmolive Shampoo Sachet,BDY-PLM-01,8,Body Care,5.00,8.00
2023-08-24,Datu Puti Soy Sauce 385ml,CON-DTP-385,4,Condiments,18.00,25.00
2023-08-24,Bear Brand Powdered Milk 320g,DRY-BBM-320,5,Dairy,70.00,90.00
2023-08-24,Pandesal 10pcs,BKY-PDS-10,5,Bakery,45.00,60.00
2023-08-24,Fresh Eggs Tray 30s,FRS-EGG-30,3,Fresh,210.00,260.00
2023-08-24,CDO Hotdog 1kg,FRS-HTD-1K,4,Fresh,180.00,230.00
2023-08-25,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,3,Pantry,60.00,75.00
2023-08-25,Lucky Me Pancit Canton,PNT-LMC-55G,21,Pantry,10.00,14.00
2023-08-25,Argentina Corned Beef 175g,CAN-ACB-175,4,Canned Goods,45.00,55.00
2023-08-25,Century Tuna Flakes in Oil,CAN-CTF-155,6,Canned Goods,38.00,48.00
2023-08-25,Nescafé 3-in-1 Original,BEV-N3N-01,6,Beverages,5.00,7.00
2023-08-25,San Miguel Pale Pilsen 330ml,BEV-SMB-330,3,Beverages,50.00,65.00
2023-08-25,Coca-Cola 1.5L,BEV-CCR-15L,12,Beverages,55.00,70.00
2023-08-25,Milo Powdered Drink 33g Sachet,BEV-MIL-33,11,Beverages,6.00,9.00
2023-08-25,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,8,Beverages,6.00,9.00
2023-08-25,Sky Flakes Crackers,SNK-SKF-01,5,Snacks,8.00,12.00
2023-08-25,Chippy Barbecue 110g,SNK-CHP-110,10,Snacks,12.00,18.00
2023-08-25,Surf Detergent Powder 65g,HSH-SRF-65,3,Household,6.00,9.00
2023-08-25,Safeguard Soap 90g,BDY-SFG-90,4,Body Care,22.00,30.00
2023-08-25,Colgate Toothpaste 150g,BDY-COL-150,2,Body Care,55.00,72.00
2023-08-25,Palmolive Shampoo Sachet,BDY-PLM-01,6,Body Care,5.00,8.00
2023-08-25,Datu Puti Soy Sauce 385ml,CON-DTP-385,4,Condiments,18.00,25.00
2023-08-25,Bear Brand Powdered Milk 320g,DRY-BBM-320,11,Dairy,70.00,90.00
2023-08-25,Pandesal 10pcs,BKY-PDS-10,17,Bakery,45.00,60.00
2023-08-25,Fresh Eggs Tray 30s,FRS-EGG-30,5,Fresh,210.00,260.00
2023-08-25,CDO Hotdog 1kg,FRS-HTD-1K,8,Fresh,180.00,230.00
2023-08-26,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,8,Pantry,60.00,75.00
2023-08-26,Lucky Me Pancit Canton,PNT-LMC-55G,15,Pantry,10.00,14.00
2023-08-26,Argentina Corned Beef 175g,CAN-ACB-175,6,Canned Goods,45.00,55.00
2023-08-26,Century Tuna Flakes in Oil,CAN-CTF-155,3,Canned Goods,38.00,48.00
2023-08-26,Nescafé 3-in-1 Original,BEV-N3N-01,12,Beverages,5.00,7.00
2023-08-26,San Miguel Pale Pilsen 330ml,BEV-SMB-330,10,Beverages,50.00,65.00
2023-08-26,Coca-Cola 1.5L,BEV-CCR-15L,12,Beverages,55.00,70.00
2023-08-26,Milo Powdered Drink 33g Sachet,BEV-MIL-33,13,Beverages,6.00,9.00
2023-08-26,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,10,Beverages,6.00,9.00
2023-08-26,Sky Flakes Crackers,SNK-SKF-01,9,Snacks,8.00,12.00
2023-08-26,Chippy Barbecue 110g,SNK-CHP-110,7,Snacks,12.00,18.00
2023-08-26,Surf Detergent Powder 65g,HSH-SRF-65,5,Household,6.00,9.00
2023-08-26,Safeguard Soap 90g,BDY-SFG-90,8,Body Care,22.00,30.00
2023-08-26,Colgate Toothpaste 150g,BDY-COL-150,5,Body Care,55.00,72.00
2023-08-26,Palmolive Shampoo Sachet,BDY-PLM-01,9,Body Care,5.00,8.00
2023-08-26,Datu Puti Soy Sauce 385ml,CON-DTP-385,2,Condiments,18.00,25.00
2023-08-26,Bear Brand Powdered Milk 320g,DRY-BBM-320,8,Dairy,70.00,90.00
2023-08-26,Pandesal 10pcs,BKY-PDS-10,13,Bakery,45.00,60.00
2023-08-26,Fresh Eggs Tray 30s,FRS-EGG-30,2,Fresh,210.00,260.00
2023-08-26,CDO Hotdog 1kg,FRS-HTD-1K,7,Fresh,180.00,230.00
2023-08-27,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,8,Pantry,60.00,75.00
2023-08-27,Lucky Me Pancit Canton,PNT-LMC-55G,9,Pantry,10.00,14.00
2023-08-27,Argentina Corned Beef 175g,CAN-ACB-175,3,Canned Goods,45.00,55.00
2023-08-27,Century Tuna Flakes in Oil,CAN-CTF-155,2,Canned Goods,38.00,48.00
2023-08-27,Nescafé 3-in-1 Original,BEV-N3N-01,14,Beverages,5.00,7.00
2023-08-27,Coca-Cola 1.5L,BEV-CCR-15L,10,Beverages,55.00,70.00
2023-08-27,Milo Powdered Drink 33g Sachet,BEV-MIL-33,7,Beverages,6.00,9.00
2023-08-27,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,11,Beverages,6.00,9.00
2023-08-27,Sky Flakes Crackers,SNK-SKF-01,7,Snacks,8.00,12.00
2023-08-27,Chippy Barbecue 110g,SNK-CHP-110,5,Snacks,12.00,18.00
2023-08-27,Surf Detergent Powder 65g,HSH-SRF-65,6,Household,6.00,9.00
2023-08-27,Safeguard Soap 90g,BDY-SFG-90,7,Body Care,22.00,30.00
2023-08-27,Colgate Toothpaste 150g,BDY-COL-150,4,Body Care,55.00,72.00
2023-08-27,Palmolive Shampoo Sachet,BDY-PLM-01,6,Body Care,5.00,8.00
2023-08-27,Bear Brand Powdered Milk 320g,DRY-BBM-320,6,Dairy,70.00,90.00
2023-08-27,Pandesal 10pcs,BKY-PDS-10,8,Bakery,45.00,60.00
2023-08-27,Fresh Eggs Tray 30s,FRS-EGG-30,7,Fresh,210.00,260.00
2023-08-27,CDO Hotdog 1kg,FRS-HTD-1K,4,Fresh,180.00,230.00
2023-08-28,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,5,Pantry,60.00,75.00
2023-08-28,Lucky Me Pancit Canton,PNT-LMC-55G,13,Pantry,10.00,14.00
2023-08-28,Argentina Corned Beef 175g,CAN-ACB-175,3,Canned Goods,45.00,55.00
2023-08-28,Century Tuna Flakes in Oil,CAN-CTF-155,3,Canned Goods,38.00,48.00
2023-08-28,Nescafé 3-in-1 Original,BEV-N3N-01,11,Beverages,5.00,7.00
2023-08-28,San Miguel Pale Pilsen 330ml,BEV-SMB-330,8,Beverages,50.00,65.00
2023-08-28,Coca-Cola 1.5L,BEV-CCR-15L,2,Beverages,55.00,70.00
2023-08-28,Milo Powdered Drink 33g Sachet,BEV-MIL-33,7,Beverages,6.00,9.00
2023-08-28,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,8,Beverages,6.00,9.00
2023-08-28,Sky Flakes Crackers,SNK-SKF-01,9,Snacks,8.00,12.00
2023-08-28,Chippy Barbecue 110g,SNK-CHP-110,8,Snacks,12.00,18.00
2023-08-28,Surf Detergent Powder 65g,HSH-SRF-65,5,Household,6.00,9.00
2023-08-28,Safeguard Soap 90g,BDY-SFG-90,5,Body Care,22.00,30.00
2023-08-28,Colgate Toothpaste 150g,BDY-COL-150,3,Body Care,55.00,72.00
2023-08-28,Palmolive Shampoo Sachet,BDY-PLM-01,10,Body Care,5.00,8.00
2023-08-28,Datu Puti Soy Sauce 385ml,CON-DTP-385,4,Condiments,18.00,25.00
2023-08-28,Bear Brand Powdered Milk 320g,DRY-BBM-320,5,Dairy,70.00,90.00
2023-08-28,Pandesal 10pcs,BKY-PDS-10,12,Bakery,45.00,60.00
2023-08-28,Fresh Eggs Tray 30s,FRS-EGG-30,6,Fresh,210.00,260.00
2023-08-28,CDO Hotdog 1kg,FRS-HTD-1K,3,Fresh,180.00,230.00
2023-08-29,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,3,Pantry,60.00,75.00
2023-08-29,Lucky Me Pancit Canton,PNT-LMC-55G,14,Pantry,10.00,14.00
2023-08-29,Argentina Corned Beef 175g,CAN-ACB-175,9,Canned Goods,45.00,55.00
2023-08-29,Century Tuna Flakes in Oil,CAN-CTF-155,6,Canned Goods,38.00,48.00
2023-08-29,Nescafé 3-in-1 Original,BEV-N3N-01,7,Beverages,5.00,7.00
2023-08-29,San Miguel Pale Pilsen 330ml,BEV-SMB-330,9,Beverages,50.00,65.00
2023-08-29,Coca-Cola 1.5L,BEV-CCR-15L,11,Beverages,55.00,70.00
2023-08-29,Milo Powdered Drink 33g Sachet,BEV-MIL-33,15,Beverages,6.00,9.00
2023-08-29,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,7,Beverages,6.00,9.00
2023-08-29,Sky Flakes Crackers,SNK-SKF-01,7,Snacks,8.00,12.00
2023-08-29,Chippy Barbecue 110g,SNK-CHP-110,8,Snacks,12.00,18.00
2023-08-29,Surf Detergent Powder 65g,HSH-SRF-65,3,Household,6.00,9.00
2023-08-29,Safeguard Soap 90g,BDY-SFG-90,7,Body Care,22.00,30.00
2023-08-29,Colgate Toothpaste 150g,BDY-COL-150,3,Body Care,55.00,72.00
2023-08-29,Palmolive Shampoo Sachet,BDY-PLM-01,5,Body Care,5.00,8.00
2023-08-29,Datu Puti Soy Sauce 385ml,CON-DTP-385,7,Condiments,18.00,25.00
2023-08-29,Bear Brand Powdered Milk 320g,DRY-BBM-320,8,Dairy,70.00,90.00
2023-08-29,Pandesal 10pcs,BKY-PDS-10,8,Bakery,45.00,60.00
2023-08-29,Fresh Eggs Tray 30s,FRS-EGG-30,4,Fresh,210.00,260.00
2023-08-29,CDO Hotdog 1kg,FRS-HTD-1K,6,Fresh,180.00,230.00
2023-08-30,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,6,Pantry,60.00,75.00
2023-08-30,Lucky Me Pancit Canton,PNT-LMC-55G,19,Pantry,10.00,14.00
2023-08-30,Argentina Corned Beef 175g,CAN-ACB-175,4,Canned Goods,45.00,55.00
2023-08-30,Century Tuna Flakes in Oil,CAN-CTF-155,7,Canned Goods,38.00,48.00
2023-08-30,Nescafé 3-in-1 Original,BEV-N3N-01,9,Beverages,5.00,7.00
2023-08-30,San Miguel Pale Pilsen 330ml,BEV-SMB-330,10,Beverages,50.00,65.00
2023-08-30,Coca-Cola 1.5L,BEV-CCR-15L,8,Beverages,55.00,70.00
2023-08-30,Milo Powdered Drink 33g Sachet,BEV-MIL-33,1e3,Beverages,6.00,9.00
2023-08-30,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,12,Beverages,6.00,9.00
2023-08-30,Sky Flakes Crackers,SNK-SKF-01,5,Snacks,8.00,12.00
2023-08-30,Chippy Barbecue 110g,SNK-CHP-110,11,Snacks,12.00,18.00
2023-08-30,Surf Detergent Powder 65g,HSH-SRF-65,5,Household,6.00,9.00
2023-08-30,Safeguard Soap 90g,BDY-SFG-90,5,Body Care,22.00,30.00
2023-08-30,Colgate Toothpaste 150g,BDY-COL-150,4,Body Care,55.00,72.00
2023-08-30,Palmolive Shampoo Sachet,BDY-PLM-01,13,Body Care,5.00,8.00
2023-08-30,Datu Puti Soy Sauce 385ml,CON-DTP-385,9,Condiments,18.00,25.00
2023-08-30,Bear Brand Powdered Milk 320g,DRY-BBM-320,5,Dairy,70.00,90.00
2023-08-30,Pandesal 10pcs,BKY-PDS-10,13,Bakery,45.00,60.00
2023-08-30,Fresh Eggs Tray 30s,FRS-EGG-30,11,Fresh,210.00,260.00
2023-08-30,CDO Hotdog 1kg,FRS-HTD-1K,5,Fresh,180.00,230.00
2023-08-31,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,5,Pantry,60.00,75.00
2023-08-31,Lucky Me Pancit Canton,PNT-LMC-55G,20,Pantry,10.00,14.00
